Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 07:30:10 EET,2023-07-26,07:30:10,Link,4,2,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692292926265554,"Noua rețea, diferită de cea din București. Lucrările la metroul din Cluj vor începe la 1 septembrie #metroulCluj #transportinCluj #ClujNapoca",https://tinyurl.com/yc5b229s,https://www.infofinanciar.ro/incep-lucrarile-la-metroul-din-cluj-napoca-la-ce-suma-se-ridica-costurile-si-cine-va-realiza-lucrarea.html,,Încep lucrările la metroul din Cluj-Napoca. La ce sumă se ridică costurile și cine va realiza lucrarea,"Actualul primar din Cluj-Napoca, fostul premier Emil Boc, a făacut o declarație marți, 25 iulie 2023, conform căreia începerea lucrărilor pentru construcția metroului vor începe de la data de 1 septembrie. Faza de proiectare se întinde pe o perioadă de 6 luni, iar aceasta este urmată de o...",,,,4,-0.73
A7TV,a7tv.ro,100078286659847,TV_CHANNEL,RO,"A7TV, o televiziune care te aude, te ascultă și răspunde nevoilor tale.
Ne vedem pe TV ➡️ Poziția 47 ",2016-11-03 19:20:12,87391,162052,2023-07-26 18:26:44 EET,2023-07-26,18:26:44,YouTube,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100078286659847/posts/278703588082528,Ramona Dărvășan a prezentat în emisiunea FRESH ACCES cu Anisa Săndulache întreaga ei colecție de rochii atemporale pentru cununia civilă! #rochii #cununiecivilă #fashion #ramonadărvășan #anisasăndulache #freshacces #a7tv,https://www.youtube.com/live/Oexa7soaa0Y?feature=share,https://www.youtube.com/watch?v=Oexa7soaa0Y,,CHEF COSMIN AILINCĂ GĂTEȘTE ÎN DIRECT || ROCHII CUNUNIE CIVILĂ - Fresh Acces cu Anisa Săndulache,"CHEF COSMIN AILINCĂ GĂTEȘTE ÎN DIRECT || ROCHII CUNUNIE CIVILĂ - Fresh Acces cu Anisa Săndulache A făcut din bucătărie a doua casă timp de 20 de ani, până și...",,,,3,-0.77
A7TV,a7tv.ro,100078286659847,TV_CHANNEL,RO,"A7TV, o televiziune care te aude, te ascultă și răspunde nevoilor tale.
Ne vedem pe TV ➡️ Poziția 47 ",2016-11-03 19:20:12,87391,162052,2023-07-26 15:30:32 EET,2023-07-26,15:30:32,YouTube,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100078286659847/posts/278626908090196,LIVE ACUM!! Cum se pune diagnosticul de tumoră mamară? DE VORBĂ CU DOCTORUL cu Consuela Bălașa LIVE ACUM pe YouTube și pe toate rețelele de cablu din România poziția 47 DIGI/RDS-RCS. #cancer #cancermamar #tumoră #diagnostic #patologie #devorbăcudoctorul #consuelabălașa #a7tv #live,https://www.youtube.com/live/HtIZ4KxMdmM?feature=share,https://www.youtube.com/watch?v=HtIZ4KxMdmM,,"PATOLOGIA SÂNULUI – SCREENING, DIAGNOSTIC ȘI TRATAMENT cu Dr. Emil Popa //DE VORBĂ CU DOCTORUL","PATOLOGIA SÂNULUI – SCREENING, DIAGNOSTIC ȘI TRATAMENT cu Dr. Emil Popa //DE VORBĂ CU DOCTORUL 1 din 8 femei va fi diagnosticata cu cancer de san de-a lungul...",,,,3,-0.79
A7TV,a7tv.ro,100078286659847,TV_CHANNEL,RO,"A7TV, o televiziune care te aude, te ascultă și răspunde nevoilor tale.
Ne vedem pe TV ➡️ Poziția 47 ",2016-11-03 19:20:12,87391,162052,2023-07-26 13:07:14 EET,2023-07-26,13:07:14,YouTube,3,2,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100078286659847/posts/278573458095541,Australia nu este doar despre șerpi și insecte. De ce sa vizitezi Australia? MATINAL A7TV cu frații Graur dimineața pe YouTube și pe toate rețelele de cablu din România poziția 47 DIGI/RDS-RCS. #australia #travel #călătorie #matinala7tv #a7tv #frațiigraur,https://www.youtube.com/live/hLC7VDvEWM0?feature=share,https://www.youtube.com/watch?v=hLC7VDvEWM0,,DE CE TREBUIE NEAPĂRAT SĂ VIZITEZI AUSTRALIA? MATINAL A7TV CU BENI ȘI IOSIF GRAUR,DE CE TREBUIE NEAPĂRAT SĂ VIZITEZI AUSTRALIA? MATINAL A7TV CU BENI ȘI IOSIF GRAUR 🔹 Urmărește-ne în direct pe Facebook: https://www.fb.com/a7tv.ro🔹 Aboneaz...,,,,3,-0.79
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 15:50:03 EET,2023-07-26,15:50:03,Link,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641708224604528,,https://bityl.co/K5jd,https://www.national.ro/politica/degeaba-se-agita-camionagii-ucraineni-rusia-distruge-cosul-de-paine-al-europei-799309.html,,Degeaba se agită camionagii ucraineni. Rusia distruge coșul de pâine al Europei | Ziarul National,"Ucraina a continuat să producă și să exporte cereale în ciuda invaziei ruse. Cât mai poate continua asta? În iulie începe recolta de grâu din Ucraina, dar nu este o perioadă de belșug în grânarul Euro",,,,3,-0.81
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 12:49:24 EET,2023-07-26,12:49:24,Link,3,1,0,0,0,0,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641615317947152,,https://www.national.ro/news/chinul-pe-care-il-traiau-batranii-din-caminele-groazei-una-din-bolnavele-alea-lua-painea-din-tomberon-799290.html,,,"CHINUL pe care îl trăiau bătrânii din ""căminele groazei"": ""Una din bolnavele alea lua pâinea din tomberon"" | Ziarul National","Ministrul Muncii, Simona Bucura Oprescu, a explicat că a ""tăiat în carne vie"" în scandalul azilelor groazei şi, dacă va fi cazul, va continua să facă acest lucru. Ministrul anunţă că, până l",,,,3,-0.82
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 11:41:52 EET,2023-07-26,11:41:52,Link,3,2,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641588484616502,,https://www.national.ro/0pp/cand-va-sari-1-euro-de-pragul-de-5-lei-anticipatiile-cfa-romania-799284.html,,,Când va sări 1 EURO de pragul de 5 lei. Anticipaţiile CFA România | Ziarul National,"Anticipaţiile CFA România pentru cursul de schimb relevă o depreciere a leului faţă de euro, cu o valoare de 5,0438 lei pentru un euro, respectiv o rată a inflaţiei de 8,21%, în următoarele 12 luni. &",,,,3,-0.82
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 20:01:17 EET,2023-07-26,20:01:17,Link,3,2,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692625419565638,Prognoza meteo pentru următoarele zile. Vin ploile și scad drastic temperaturile.,https://tinyurl.com/ys2jbfkz,https://www.infoactual.ro/prognoza-meteo-unde-vor-scadea-temperaturile-cu-10-grade.html,,Prognoza meteo. Unde vor scădea temperaturile cu 10 grade?,"Județele cel mai intens afectate de valul de căldură din ultimele zile vor avea parte de o scădere a temperaturilor cu până la zece grade. Acest lucru se va petrece pe fondul unor furtuni violente, care se vor abate asupra a mai mult de jumătate din țară. Iată, așadar, prognoza pentru 27 ...",,,,3,-0.79
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 11:10:08 EET,2023-07-26,11:10:08,Link,3,2,0,0,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692379359590244,"În timpul Primului Război Mondial, România a fost ocupată de Puterile Centrale, ducând la pagube semnificative infrastructurii și industriei țării. #primulrazboimondial #romaniainterbelica",https://tinyurl.com/mt8vypnf,https://evenimentulistoric.ro/cum-a-reusit-sa-se-dezvolte-industria-romaneasca-interbelica.html,,Cum a reușit să se dezvolte industria românească interbelică?,"În timpul Primului Război Mondial, România a fost ocupată de Puterile Centrale, ducând la pagube semnificative infrastructurii și industriei țării.",,,,3,-0.8
A7TV,a7tv.ro,100078286659847,TV_CHANNEL,RO,"A7TV, o televiziune care te aude, te ascultă și răspunde nevoilor tale.
Ne vedem pe TV ➡️ Poziția 47 ",2016-11-03 19:20:12,87391,162052,2023-07-26 19:07:02 EET,2023-07-26,19:07:02,YouTube,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100078286659847/posts/278719154747638,LIVE ACUM!! Câte unități de învățământ din România vor primi fonduri pentru modernizare și digitalizare? LA ZI cu Flori Stoian LIVE ACUM pe YouTube și pe toate rețelele de cablu din România poziția 47 DIGI/RDS-RCS. #școli #modernizare #digitalizare #unitățideînvățământ #fonduri #lazi #floristoian #live #a7tv,https://www.youtube.com/live/MfqOL3gGpIQ?feature=share,https://www.youtube.com/watch?v=MfqOL3gGpIQ,,ȘCOLI MODERNIZATE CU BANI DIN PNRR || LA ZI - CU FLORI STOIAN,ȘCOLI MODERNIZATE CU BANI DIN PNRR || LA ZI - CU FLORI STOIANMinisterul Educației propune premierea elevilor care au obținut media 10 la examenele naționale ...,,,,2,-0.85
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32149,34826,2023-07-26 17:22:41 EET,2023-07-26,17:22:41,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/764832145645893,https://oficialmedia.com/vesti-bune-pentru-transportul-public-local-din-municipiul-targoviste/,https://oficialmedia.com/vesti-bune-pentru-transportul-public-local-din-municipiul-targoviste/,,,Vești bune pentru transportul public local din municipiul Târgoviște - Oficial Media,"Vești bune pentru transportul public local din municipiul Târgoviște Primarul municipiului Târgoviște, Daniel Cristian Stan, a verificat ieri condițiile oferite de către transportul public local și a mers cu noile autobuze Vești bune pentru transportul public local din municipiul Târgoviș...",,,,2,-0.89
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 16:30:17 EET,2023-07-26,16:30:17,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692522026242644,Motivul pentru care aceste obiecte nu trebuie lăsate lângă router. Cum să ai mereu internetul bun în casă.,https://tinyurl.com/ye24757z,https://www.capital.ro/nu-mai-puneti-aceste-obiecte-langa-router-greseala-pe-care-o-fac-toti-romanii.html,,www.capital.ro:=:https://www.capital.ro/,,,,,2,-0.87
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 14:40:10 EET,2023-07-26,14:40:10,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692465172914996,Presa din America: Halep pare că s-a refugiat în principiile budiste în aceste vremuri grele. Noi detalii despre verdictul final. #Halep #simonahalepcazdopaj,https://tinyurl.com/2dy56asb,https://www.capital.ro/verdictul-pentru-simona-halep-s-a-aflat-care-va-fi-decizia-din-ce-se-aude.html,,Verdictul pentru Simona Halep! S-a aflat care va fi decizia: Din ce se aude…,"Chiar și absentă din turneele oficiale, Simona Halep rămâne în atenția presei internaționale. Postările româncei pe rețelele de socializare sunt urmărite și devin subiecte de știri. Într-un articol amplu, americanii de la Essentially Sports au făcut un scurt istoric al cazului Halep, ...",,,,2,-0.87
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 10:30:12 EET,2023-07-26,10:30:12,Link,2,0,0,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692360746258772,Fiecare societate de proprietari care nu a avut acces la apă caldă și încălzire primește sprijin din partea Fundației pentru Apărarea Cetățenilor împotriva Abuzurilor Statului (FACIAS) #apa #FACIAS #drepturicetatenesti,https://tinyurl.com/28afsb2h,https://www.infoactual.ro/cetatenii-care-au-ramas-fara-apa-calda-si-caldura-vor-fi-despagubiti-cum-se-procedeaza.html,,Cetățenii care au rămas fără apă caldă și căldură vor fi despăgubiți! Cum se procedează,Fiecare societate de proprietari care nu a avut acces la apă caldă și încălzire primește sprijin din partea Fundației pentru Apărarea Cetățenilor împotriva Abuzurilor Statului (FACIAS). Faptul că mii de bucureșteni sunt lipsiți în mod curent de căldură și apă caldă a servit drept...,,,,2,-0.87
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 10:00:45 EET,2023-07-26,10:00:45,Link,2,1,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692348022926711,La câte zile libere aveți dreptul legal pentru concediu de odihnă #concediudeodihnă #zilelibere #vacanță,https://tinyurl.com/3hsftkxz,https://www.infofinanciar.ro/ghid-practic-1-la-cate-zile-aveti-dreptul-in-concediul-de-odihna-si-ce-bani-trebuie-sa-primiti.html,,Ghid practic (1): La câte zile aveți dreptul în concediul de odihnă și ce bani trebuie să primiți,"Concediul de odihnă este un drept legal al oricărui angajat. Codul Muncii prevede clar numărul de zile la care au dreptul salariații, sumele cuvenite, dar și situațiile în care angajatorul vă poate solicita întreruperea vacanței. Se anunță o toamnă lungă și însorită, deci sezonul va...",,,,2,-0.87
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 09:30:11 EET,2023-07-26,09:30:11,Link,2,0,1,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692335189594661,S-a aflat cine este femeia cu cea mai mică pensie din România! #pensie #România #pensionar,https://tinyurl.com/4m6pm4hz,https://www.capital.ro/cea-mai-mica-pensie-din-romania-cati-bani-primeste-o-femei-dupa-20-de-ani-de-munca.html,,Cea mai mică pensie din România! Câți bani primește o femeie după 20 de ani de muncă,"Cât valorează cea mai mică pensie din România? Din nefericire, în România, există persoane care nu își permit un trai decent, în ciuda faptului că au muncit ani de zile la stat, și-au făcut datoria de cetățeni și au studii superioare. De exemplu, Nestorescu Cecilia Daniela a muncit 2...",,,,2,-0.87
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 09:00:45 EET,2023-07-26,09:00:45,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692323742929139,Vești bune pentru șoferi! Noul tunel de autostradă va avea o lungime de 1.350 de metri. #Autostrada #Șoferi #Transport,https://tinyurl.com/mrxvzpp2,https://evz.ro/primul-mare-tunel-de-autostrada-din-romania-ar-putea-fi-gata-curand.html,,Primul mare tunel de autostradă din România. Ar putea fi gata curând,"Austriecii de la PORR au semnat încă din noiembrie 2021 un contract de circa 1,7 miliarde de lei pentru execuția celor 9,86 de kilometri de...",,,,2,-0.87
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 08:40:08 EET,2023-07-26,08:40:08,Photo,2,0,0,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692315039596676,,https://www.facebook.com/photo.php?fbid=692315026263344&set=a.647486434079537&type=3,,În sfârșit am ajuns la mare! Eu sunt ăla cu slipul verde...,,,,,,2,-15
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 08:10:09 EET,2023-07-26,08:10:09,Link,2,1,0,0,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692306049597575,Când urmează să primească mamele indemnizația de creștere copil #indemnizație #creștereCopil,https://tinyurl.com/3662r9es,https://www.infoactual.ro/indemnizatia-de-crestere-copil-a-fost-majorata-cand-vor-primi-mamele-banii.html,,Indemnizația de creștere copil a fost majorată! Când vor primi mamele banii?,"Mamele din România au nevoie de asistență, în special de asistență financiară. Persoanele care aduc pe lume un copil au nevoie de timp pentru a avea grijă de acesta în primii ani de viață. Familiile cu sugari suferă pierderi financiare, deoarece unul dintre părinți nu poate lucra și t...",,,,2,-0.87
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 08:00:30 EET,2023-07-26,08:00:30,Photo,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692302012931312,"Tiny houses, o modă minimalistă de import sau o necesitate economică reală? Citește detalii în noul număr al Revistei Capital!",https://www.facebook.com/photo.php?fbid=692301989597981&set=a.647486434079537&type=3,,,,,,,,2,-15
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 07:00:18 EET,2023-07-26,07:00:18,Photo,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692283549599825,Cât a câștigat Traian Băsescu anul trecut?--- https://tinyurl.com/4cx6pzcu:=:https://www.capital.ro/vestea-noptii-despre-traian-basescu-s-a-aflat-totul-despre-fostul-presedinte-al-romaniei.html S-a aflat totul--- https://tinyurl.com/4cx6pzcu:=:https://www.capital.ro/vestea-noptii-despre-traian-basescu-s-a-aflat-totul-despre-fostul-presedinte-al-romaniei.html,https://www.facebook.com/photo.php?fbid=692283519599828&set=a.647486434079537&type=3,,,,,,,,2,-15
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32147,34824,2023-07-26 00:19:54 EET,2023-07-26,00:19:54,Link,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/764411502354624,"Avocatul Gheorghe Piperea, profesor de drept comercial la Facultatea de Drept a Universității București și viitor candidat AUR la alegerile europarlamentare, consideră că formațiunea condusă de George Simion ar trebui să ia considerare susținerea Gabrielei Firea pentru funcția de primar general al Capitalei. Invitat la emisiunea „România suverană” de la Realitatea PLUS, Piperea a comentat astfel informațiile vehiculate de realizatoarea Alexandra Păcuraru cu privire la o viitoare candidatură independentă a Gabrielei Firea.... ",https://oficialmedia.com/gabriela-firea-sustinuta-de-aur-pentru-primaria-bucuresti-ar-face-un-lucru-foarte-bun-declara-avocatul-gheorghe-piperea/,,,"Gabriela Firea susținută de AUR pentru Primăria București - Ar face un lucru foarte bun, declară avocatul Gheorghe Piperea - Oficial Media","Gabriela Firea susținută de AUR pentru Primăria București - Ar face un lucru foarte bun, declară avocatul Gheorghe Piperea Avocatul Gheorghe Piperea, profesor de drept comercial la Facultatea de Drept a Universității București și viitor candidat AUR la alegerile Gabriela Firea susținută d...",,,,1,-0.94
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 15:17:02 EET,2023-07-26,15:17:02,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641690641272953,,https://www.national.ro/diverse/bucurati-va-de-vacanta-canicula-nu-ameninta-oferta-turistica-europeana-799308.html,,,Bucurați-vă de vacanță! Canicula nu amenință oferta turistică europeană | Ziarul National,Industria ospitalității are un mesaj pentru cei care ar putea fi speriați de temperaturile caniculare și de peisajele infernale ale incendiilor de pădure: lăsați la o parte temerile și bucurați-vă în,,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 22:30:12 EET,2023-07-26,22:30:12,Link,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692684812893032,Reprezentanții noștri în Parlamentul European primesc și mulți bani de la statul român în vreme ce-și desfășoară activitatea la Bruxelles. #ParlamentulEuropean #Bruxelles #Reprezentanti,https://tinyurl.com/yeyv9v46,https://www.infoactual.ro/acestea-sunt-salariile-europarlamentarilor-zeci-de-mii-de-euro-lunar.html,,Acestea sunt salariile europarlamentarilor! Zeci de mii de euro lunar,"Deși mulți văd poziția de europarlamentar drept un „premiu de consolare” pentru un politician care nu mai este la fel de activ în mașinațiunile autohtone, se poate ca acești oficiali să iasă în câștig mult mai mare decât s-ar fi crezut. Asta deoarece reprezentanții noștri în Par...",,,,1,-0.93
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 19:00:52 EET,2023-07-26,19:00:52,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692599289568251,"De la 1.000 de lei, cât sunt acum, amenzile ar putea ajunge și la 5.000 de lei.",https://tinyurl.com/muyxm667,https://www.capital.ro/este-total-interzis-sa-faci-asta-in-romania-amenzile-sunt-absolut-uriase.html,,Este total interzis să faci asta în România! Amenzile sunt absolut uriașe,"Primarii de sector spun că s-au săturat să mai aştepte după edilul-şef, Nicuşor Dan, aşa că au cerut aprobarea prefectului pentru tăierea copacilor periculoşi din Bucureşti. Astfel, autoritățile din Sectorul 2 au apelat la prefectul municipiului București care a avizat defrișarea a p...",,,,1,-0.93
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 17:01:09 EET,2023-07-26,17:01:09,Link,1,0,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692536542907859,Vești proaste pentru români. Prețurile o să crească în continuare. Află din materialul de mai jos ce produse vor fi mai scumpe,https://tinyurl.com/mr4azsht,https://www.infofinanciar.ro/preturile-cresc-in-continuare-romanii-vor-plati-mai-mult-pentru-produse-esentiale.html,,Prețurile cresc în continuare! Românii vor plăti mai mult pentru produse esențiale,"Românii vor fi asaltați de o nouă serie de scumpiri majore, după ce guvernanții au decis ca din toamnă, TVA-ul (taxa pe valoare adăugată) pentru o serie de produse să fie majorat, și apoi, de la începutul anului viitor, mai multe majorări de prețuri îi așteaptă, după ce doar în ult...",,,,1,-0.93
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 15:30:17 EET,2023-07-26,15:30:17,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692491522912361,Cod portocaliu emis de Institutul Național de Hidrologie și Gospodărire a Apelor (INHGA),https://tinyurl.com/mv7zuufz,https://www.infoactual.ro/un-mare-bazin-hidrografic-depaseste-cotele-cod-portocaliu-de-inundatii.html,,Un mare bazin hidrografic depășește cotele. Cod portocaliu de inundații!,"Un cod portocaliu emis de Institutul Național de Hidrologie și Gospodărire a Apelor (INHGA) vizează bazinul hidrografic Olt. Conform avertizării, există riscul de viituri, torenți, scurgeri de versanți și creșteri importante ale debiturilor și nivelurilor. Județele afectate de această a...",,,,1,-0.93
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 12:00:47 EET,2023-07-26,12:00:47,Link,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692402176254629,”Blestemul” aruncat pe Reghecampf? Angajații au scos totul la iveală,https://tinyurl.com/2uwyxxcf,https://www.capital.ro/afacerile-lui-reghecampf-in-paragina-dupa-despartirea-de-anamaria-prodan-fostii-angajati-l-au-dat-de-gol.html,,"Afacerile lui Reghecampf, în paragină după despărțirea de Anamaria Prodan! Foștii angajați l-au dat de gol","Așadar, fostul angajat a spus că ferma lui Laurențiu Reghecampf este într-o situație deplorabilă: animalele au murit, toaletele au fost smulse și sparte, gardul a fost rupt, iar pereții sunt distruși. Ferma lui Laurențiu Reghecampf a ajuns într-o situație deplorabilă De asemenea, fostul...",,,,1,-0.93
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 11:40:08 EET,2023-07-26,11:40:08,Link,1,0,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692392329588947,Simona Halep iubește din nou?,https://tinyurl.com/5e4f79tx,https://evz.ro/simona-halep-si-marele-secret-imaginea-care-a-dat-o-de-gol.html,,Simona Halep și marele secret. Imaginea care a dat-o de gol,"În septembrie 2022 a semnat Simona Halep actele de divorț, de Toni Iuruc, la un notariat din București. Căsătoria civilă a fost făcută în...",,,,1,-0.93
