Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253290,2023-07-08 19:46:09 EET,2023-07-08,19:46:09,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/682021277292719,,https://t.ly/Rlvg,https://evenimentulistoric.ro/inainte-de-a-fi-cel-mai-popular-actor-principal-din-marea-britanie-kenneth-more-a-servit-in-marina-regala.html,,"Înainte de a fi cel mai popular actor principal din Marea Britanie, Kenneth More a servit în Marina Regală","Kenneth More a fost unul dintre cei mai mari actori britanici, atât pe scenă, cât și pe marele ecran.",,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253290,2023-07-08 19:35:48 EET,2023-07-08,19:35:48,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/682016730626507,Ce face mai mult rău? Fumul sau nicotina? ,https://ow.ly/p2NZ50P6XPr,https://www.doctorulzilei.ro/ce-face-mai-mult-rau-fumul-sau-nicotina/,,Ce face mai mult rău? Fumul sau nicotina?,"Arderea. Multă lume crede că nicotina este principala vinovată de problemele de sănătate ale fumătorilor. Cu toate acestea, deși nu este lipsită de riscuri și creează dependență, nicotina nu este principalul dușman. Contrar credințelor populare, niciuna dintre cele trei afecțiuni asoc...",,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253290,2023-07-08 15:46:25 EET,2023-07-08,15:46:25,Link,1,0,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/681899553971558,,https://evz.ro/un-nou-val-de-canicula-in-romania-temperaturile-vor-fi-de-foc.html,,,Un nou val de caniculă în România. Temperaturile vor fi de foc,"Administația Națională de Meteorologie(ANM) a anunțat că vremea se va schimba radical și că un nou val de caniculă apărea în România de săptămâna viitoare. Indicele de temperatură-umezeală va depăși pragul critic de 80 de unități. Vom scăpa de ploi și vijelii, iar maxima va fi ...",,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253290,2023-07-08 09:39:26 EET,2023-07-08,09:39:26,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/681725240655656,"Moralistul Domn’ Piperea. Despre fariseism, politică și lăcomie ",https://ow.ly/mXyV50P6S8e,https://evz.ro/moralistul-domn-piperea-despre-fariseism-politica-lacomie.html,,"Moralistul Domn’ Piperea. Despre fariseism, politică și lăcomie","Poate că nu ați remarcat prezențele dese ale avocatului Gheorghe Piperea la Realitatea Plus. Sau postarea sa de pe Facebook, în care mă atacă, în calitate de acționar majoritar al Evenimentului Zilei, acuzându-mă că am pus ziarul în slujba unor interese politice. Dacă nu ați făcut-o, ...",,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253290,2023-07-08 08:00:24 EET,2023-07-08,08:00:24,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/681677387327108,"Revista Capital prezintă Top 100 Femei de Succes, ediţia 2023! Află cine sunt cele mai puternice femei ale României în 2023! ACUM, la chioșcuri și online pe www.edituradecarte.ro:=:https://www.edituradecarte.ro/",https://www.facebook.com/photo.php?fbid=681677373993776&set=a.647486434079537&type=3,,,,,,,,1,-40
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253290,2023-07-08 06:30:13 EET,2023-07-08,06:30:13,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/681642870663893,Ați găsit un câine rătăcit sau speriat? Iată ce trebuie și ce nu trebuie să faceți pentru a-l prinde în siguranță ,https://ow.ly/CIGr50P6CqS,https://www.animalzoo.ro/ati-gasit-un-caine-ratacit-sau-speriat-iata-ce-trebuie-si-ce-nu-trebuie-sa-faceti-pentru-a-l-prinde-in-siguranta/,,Ați găsit un câine rătăcit sau speriat? Iată ce trebuie și ce nu trebuie să faceți pentru a-l prinde în siguranță - Animal Zoo,"Am văzut cu toții videoclipuri emoționante cu animale de companie pierdute care dorm pe străzile murdare, speriate și singure. Instinctiv, ne dorim să acționăm, să salvăm fiecare câine pe care îl putem, să le găsim tuturor câinilor din lume un cămin cald și sigur. Dar nu toți câin...",,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140120,253293,2023-07-07 20:40:11 EET,2023-07-07,20:40:11,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/681422114019302,"Revista Capital prezintă Top 100 Femei de Succes, ediţia 2023! Află cine sunt cele mai puternice femei ale României în 2023! ACUM, la chioșcuri și online pe www.edituradecarte.ro:=:https://www.edituradecarte.ro/",https://www.facebook.com/photo.php?fbid=681422100685970&set=a.647486434079537&type=3,,,,,,,,1,-40
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140120,253293,2023-07-07 18:01:50 EET,2023-07-07,18:01:50,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/681352327359614,Traficul rutier în Bucureşti va fi restricţionat în acest weekend #bucuresti #trafic #soferi,https://tinyurl.com/yzpvd2vb,https://evz.ro/restrictii-de-trafic-in-bucuresti-rute-alternative-pentru-weekend.html,,Restricții de trafic în București. Rute alternative pentru weekend,"Traficul din București va fi restricționat în acest weekend. Mai multe artere vor fi închise ca urmare a unor filmări, dar și pentru a permite...",,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140120,253293,2023-07-07 14:01:21 EET,2023-07-07,14:01:21,Link,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/681212114040302,Remedii naturale pentru a diminua și calma disconfortul cauzat de înțepăturile de țânțar--- ,https://tinyurl.com/46hcj26w,https://evz.ro/remedii-naturale-pentru-a-diminua-si-calma-disconfortul-cauzat-de-intepaturile-de-tantar.html,,Remedii naturale pentru a diminua și calma disconfortul cauzat de înțepăturile de țânțar,"Majoritatea soluțiilor pentru a reduce disconfortul provocat de înțepăturile de țânțari se găsesc în propria ta casă, așadar este recomandat să le...",,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140120,253293,2023-07-07 10:00:52 EET,2023-07-07,10:00:52,Link,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/681100710718109,Rovinieta se va achita în funcție de gradul de poluare #rovinieta,https://tinyurl.com/mwt2xwcs,https://evz.ro/proprietarii-de-autoturisme-vor-achita-rovinieta-in-functie-de-gradul-de-poluare-al-masinii.html,,Proprietarii de autoturisme vor achita rovinieta în funcție de gradul de poluare al mașinii. Formula de calcul îi nemulțumește pe șoferi,Transporatorii români cred că modul în care va fi calculată taxa TollRo îi va descuraja să mai transporte marfă în România. Augustin Hagiu este...,,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253296,2023-07-06 21:40:01 EET,2023-07-06,21:40:01,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/680801500748030,,https://rb.gy/ceo2z,https://evenimentulistoric.ro/primul-explorator-care-a-traversat-groenlanda-a-luptat-impotriva-foametei-provocata-de-marele-razboi.html,,Primul explorator care a traversat Groenlanda a luptat împotriva foametei provocată de Marele Război,"A fost un explorator arctic, un om de știință și un voluntar ce a salvat milioane de oameni. Biografia lui Fridtjof Nansen aproape că depășește granițele realității.",,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253296,2023-07-06 20:40:12 EET,2023-07-06,20:40:12,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/680777797417067,Misterul morții lui Aurel Vlaicu! Citeşte pe larg despre subiect în ediția cu nr. 64 a revistei Evenimentul Istoric! Caută ACUM revista la punctele de difuzare a presei sau abonează-te pe www.edituradecarte.ro:=:https://www.edituradecarte.ro/,https://www.facebook.com/photo.php?fbid=680777780750402&set=a.647486434079537&type=3,,,,,,,,1,-42
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253296,2023-07-06 19:40:01 EET,2023-07-06,19:40:01,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/680754320752748,,https://rb.gy/g44ow,https://evenimentulistoric.ro/un-submarin-legendar-isi-gaseste-sfarsitul-uss-harder-ss-257-a-doborat-cinci-distrugatoare-japoneze-in-patru-zile.html,,Un submarin legendar își găsește sfârșitul. USS Harder (SS-257) a doborât cinci distrugătoare japoneze în patru zile,"USS Harder (SS-257), un submarin din clasa Gato, a servit în Teatrul Pacificului în timpul celui de-al Doilea Război Mondial.",,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253296,2023-07-06 11:15:12 EET,2023-07-06,11:15:12,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/680481200780060,Asasinarea președintelui egiptean Anwar Sadat #Egypt #Assassination #president ,https://ow.ly/YJ9k50P4LRE,https://evenimentulistoric.ro/raportul-secret-al-lt-ioan-plugaru-cu-privire-la-asasinarea-presedintelui-egiptean-anwar-sadat.html,,Raportul secret al Lt. Ioan Plugaru cu privire la asasinarea președintelui egiptean Anwar Sadat,Informațiile obținute prin contactarea lui,,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253296,2023-07-06 10:35:02 EET,2023-07-06,10:35:02,Link,1,0,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/680459804115533,,https://evz.ro/zuckerberg-castiga-prima-runda-contra-lui-musk-sustinut-de-shakira.html,,,"Zuckerberg câștigă prima rundă contra lui Musk, susținut de Shakira","Meta a lansat cea mai nouă rețea socială a companiei miercuri, 5 iulie. Este vorba de Threads, o platformă asemănătoare cu Twitter, deținută de Elon Musk. Mark Zuckerberg a scris primul mesaj pe contul său și a strâns mii de aprecieri. Meta a lansat miercuri, 5 iulie, cea mai nouă rețea...",,,,1,-0.94
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140121,253296,2023-07-06 07:20:11 EET,2023-07-06,07:20:11,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/680369454124568,Iepurii sunt animale de companie excelente. 5 motive care confirmă acest lucru #animaledecompanie #iepuri ,https://ow.ly/6kuT50P4Leu,https://www.animalzoo.ro/iepurii-sunt-animale-de-companie-excelente-5-motive-care-confirma-acest-lucru/,,Iepurii sunt animale de companie excelente. 5 motive care confirmă acest lucru - Animal Zoo,"Iepurașii sunt atât de iubiți din mai multe motive, începând de la aspectul lor drăguț până la personalitățile lor adorabile și multe altele între ele. Am selectat câteva dintre cauzele pentru care iepurii sunt companioni atât de populari pentru familii de toate formele și dimensiuni...",,,,1,-0.94
BPNews,bpnews.ro,100063728244900,NEWS_SITE,RO,Business & Politics News https://bpnews.ro/ ,2019-07-21 09:13:57,5390,5961,2023-07-09 07:28:57 EET,2023-07-09,07:28:57,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063728244900/posts/740923511375250,"Evanghelia Duminicii a Cincea după Rusalii ne transmite în puține cuvinte modul în care Mântuitorul Iisus Hristos își arată iubirea Sa milostivă față de oamenii care sunt chinuiți de demoni. Numai prin rugăciune și post pot fi alungați demonii, pentru că ei se tem numai de prezența Lui Dumnezeu în om. Adică , numai de harul Sfântului Duh prezent în om se tem demonii înșelători și chinuitori de oameni. https://www.nationalul.ro/2023/07/09/duminica-cincea-dupa-rusalii/ Această prezentare sintetizată a fost realizată după scrierile, vechile cazanii și cuvinte de folos creștin – ortodoxe acceptate, iar rolul redactorului platformei BPNews Daniel Mihai este acela de a aduce la lumină și conștiința publicului larg învățăturile ortodoxe",https://www.nationalul.ro/2023/07/09/duminica-cincea-dupa-rusalii/,,,Duminica a Cincea după Rusalii - Ziarul Nationalul,"Evanghelia Duminicii a Cincea după Rusalii ne transmite în puține cuvinte modul în care Mântuitorul Iisus Hristos își arată iubirea Sa milostivă față de oamenii care sunt chinuiți de demoni. Numai prin rugăciune și post pot fi alungați demonii, pentru că ei se tem numai de prezența ...",,,,0,-34
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32138,34816,2023-07-08 18:56:05 EET,2023-07-08,18:56:05,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/752852956843812,https://oficialmedia.com/523-de-locuri-de-munca-disponibile-pentru-persoanele-aflate-in-cautarea-unui-job/,https://oficialmedia.com/523-de-locuri-de-munca-disponibile-pentru-persoanele-aflate-in-cautarea-unui-job/,,,523 de locuri de muncă disponibile pentru persoanele aflate în căutarea unui job - Oficial Media,523 de locuri de muncă disponibile pentru persoanele aflate în căutarea unui job 523 de locuri de muncă disponibile pentru persoanele aflate în căutarea unui loc de muncă Potrivit informațiilor furnizate de agenții economici privind 523 de locuri de muncă disponibile pentru persoanele afla...,,,,0,-42
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32138,34816,2023-07-08 18:55:43 EET,2023-07-08,18:55:43,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/752852733510501,https://oficialmedia.com/macate-si-scoarte-muntenesti-expozitie-dedicata-donatorilor-din-perioada-2016-2022/,https://oficialmedia.com/macate-si-scoarte-muntenesti-expozitie-dedicata-donatorilor-din-perioada-2016-2022/,,,„Macate și Scoarțe Muntenești” - expoziție dedicată donatorilor din perioada 2016 - 2022 - Oficial Media,"„Macate și Scoarțe Muntenești” - expoziție dedicată donatorilor din perioada 2016 - 2022 Consiliul Județean Dâmbovița, prin Complexul Național Muzeal „Curtea Domnească” Târgoviște, vă invită să vizitați, în perioada 4 iulie - 2 august 2023, „Macate și Scoarțe Muntenești...",,,,0,-42
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32138,34816,2023-07-08 18:55:17 EET,2023-07-08,18:55:17,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/752852450177196,https://oficialmedia.com/a-venit-vacanta-au-inceput-taberele/,https://oficialmedia.com/a-venit-vacanta-au-inceput-taberele/,,,"A venit vacanța, au început taberele! - Oficial Media","A venit vacanța, au început taberele! Asociaţia Chindia Jurasic Park implementează în perioada 1 - 31 iulie 2023, în parteneriat cu Asociația Ecologică Floare de Colț şi cu finanţare din A venit vacanța, au început taberele! Oficial Media A venit vacanța, au început taberele!",,,,0,-42
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32138,34816,2023-07-08 18:54:46 EET,2023-07-08,18:54:46,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/752852130177228,https://oficialmedia.com/integrarea-studentilor-si-absolventilor-facultatii-de-stiinte-economice-pe-piata-muncii/,https://oficialmedia.com/integrarea-studentilor-si-absolventilor-facultatii-de-stiinte-economice-pe-piata-muncii/,,,Integrarea studenților și absolvenților Facultății de Științe Economice pe piața muncii - Oficial Media,"Integrarea studenților și absolvenților Facultății de Științe Economice pe piața muncii Camera de Comerț, Industrie și Agricultură Dâmbovița, reprezentată de doamna Director General, Ștefania Stroică, a participat la Masa rotundă cu tema: Integrarea studenților și absolvenților F...",,,,0,-42
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32138,34816,2023-07-08 18:53:31 EET,2023-07-08,18:53:31,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/752851466843961,https://oficialmedia.com/agentia-nationala-impotriva-traficului-de-persoane-lanseaza-campania-distractie-in-siguranta/,https://oficialmedia.com/agentia-nationala-impotriva-traficului-de-persoane-lanseaza-campania-distractie-in-siguranta/,,,Agenția Națională Împotriva Traficului de Persoane lansează campania “Distracție în siguranță!” - Oficial Media,"Agenția Națională Împotriva Traficului de Persoane lansează campania “Distracție în siguranță!” România a devenit în ultimii ani una din destinațiile europene căutate pentru festivalurile de muzică, teatru, film și alte evenimente de anvergură. Anul Agenția Națională Împotriv...",,,,0,-42
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32138,34813,2023-07-07 17:38:31 EET,2023-07-07,17:38:31,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/752042826924825,https://oficialmedia.com/legea-promovata-de-liberali-scapa-romanii-de-dosarul-cu-sina/,https://oficialmedia.com/legea-promovata-de-liberali-scapa-romanii-de-dosarul-cu-sina/,,,Legea promovată de liberali scapă românii de dosarul cu șină - Oficial Media,"Legea promovată de liberali scapă românii de dosarul cu șină România a mai făcut un pas spre eliminarea birocrației și a statului la cozi în fața ghișeelor, cu dosarul cu șină în brațe! Legea inițiată de deputatul Legea promovată de liberali scapă românii de dosarul cu șină Of...",,,,0,-50
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32138,34813,2023-07-07 07:00:30 EET,2023-07-07,07:00:30,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/751713486957759,"Perioada de depunere a proiectelor va începe în 5 august 2023, ora 08:00, și se va încheia în 5 aprilie 2024, ora 08:00",https://oficialmedia.com/1735-milioane-de-euro-ajung-in-municipiile-si-orasele-din-iti-valea-jiului/,,,"17,35 milioane de euro ajung în municipiile și orașele din ITI Valea Jiului - Oficial Media","17,35 milioane de euro ajung în municipiile și orașele din ITI Valea Jiului Agenția pentru Dezvoltare Regională Vest a lansat șase noi apeluri de proiecte din cadrul Programului Regional Vest 2021-2027 Este vorba de Intervenția 17,35 milioane de euro ajung în municipiile și orașele din ITI...",,,,0,-52
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32138,34813,2023-07-07 06:43:36 EET,2023-07-07,06:43:36,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/751705743625200,"Acest proiect reprezintă, măsura unei bune cooperări, deopotrivă naționale și internaționale",https://oficialmedia.com/romania-are-un-simbol-nou-cu-care-se-poate-mandri/,,,România are un simbol nou cu care se poate mândri - Oficial Media,"România are un simbol nou cu care se poate mândri Ajutăm la construirea de punți pentru a apropia Europa ”Podul Brăila, inaugurat în România, România are un simbol nou cu care se poate mândri Oficial Media România are un simbol nou cu care se poate mândri",,,,0,-52
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63042,61531,2023-07-09 17:30:04 EET,2023-07-09,17:30:04,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/628040049304679,,https://bityl.co/JkFZ,https://www.national.ro/tehnologie/blockchain-de-nivel-1-transformarea-infrastructurii-digitale-pentru-6-miliarde-de-oameni-798183.html,,"""Blockchain de nivel 1"": transformarea infrastructurii digitale pentru 6 miliarde de oameni | Ziarul National","Progresul rapid al economiei digitale creează oportunități nu numai pentru occidentali, ci și pentru țările în curs de dezvoltare.Are potențialul de a crește productivitatea, de a extinde incluziunea",,,,0,-28
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63042,61531,2023-07-09 15:51:03 EET,2023-07-09,15:51:03,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/627981615977189,,https://bityl.co/JkEj,https://www.national.ro/economie/functioneaza-razboiul-economic-sanctiunile-impotriva-rusiei-lovesc-economia-occidentala-798172.html,,Funcționează războiul economic? Sancțiunile împotriva Rusiei lovesc economia occidentală | Ziarul National,Consecințele financiare ale sancțiunilor occidentale sunt acum o problemă majoră și există o dezbatere dacă războiul economic funcționează sau nu. Unii analiști susțin că sancțiunile au succes și dăun,,,,0,-28
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63042,61531,2023-07-09 12:15:03 EET,2023-07-09,12:15:03,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/627872722654745,,https://www.national.ro/news/a-luat-991-la-bac-dar-a-vrut-10-surpriza-de-care-a-avut-parte-un-absolvent-clujean-dupa-contestatie-798139.html,,,"A luat 9,91 la BAC, dar a vrut 10. Surpriza de care a avut parte un absolvent clujean, după contestație | Ziarul National","Un elev din Cluj a vrut să aibă media 10 la Bacalaureat, dar decizia de a depune contestaţie nu l-a ajutat. Din contră chiar, i-a scăzut cu mult media. Potrivit stiridecluj.ro, un elev a luat nota 9.9",,,,0,-30
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63042,61531,2023-07-09 08:40:05 EET,2023-07-09,08:40:05,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/627780155997335,,https://www.national.ro/social/cine-alunga-turistii-de-pe-litoralul-romanesc-riscul-de-holera-sau-preturile-umflate-anuntul-autoritatilor-798120.html,,,"Cine alungă turiştii de pe litoralul românesc? Riscul de holeră sau preţurile ""umflate""? Anunţul autorităţilor | Ziarul National","Vara n-a început prea fericit pentru litoralul românesc. De ce? Pentru că turiştii nu prea s-au înghesuit, aşa cum sperau patronii din HoReCa. Printre notivele pentru care românii au ales să-şi petrea",,,,0,-30
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63041,61530,2023-07-08 09:28:01 EET,2023-07-08,09:28:01,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/627121209396563,,https://www.national.ro/news/ce-este-legea-anastasia-pe-care-a-promulgat-o-iohannis-vine-cu-pedepse-dure-pentru-soferi-merg-direct-la-inchisoare-798106.html,,,"Ce este ""Legea Anastasia"" pe care a promulgat-o Iohannis. Vine cu pedepse dure pentru şoferi, merg direct la închisoare! | Ziarul National","Klaus Iohannis a promulgat, vineri, legea iniţiată de către senatorul PSD Robert Cazanciuc şi senatorul PNL Daniel Fenechiu. Mai este cunoscută şi sub numele de ""Legea Anastasia"", denumită a",,,,0,-30
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61532,2023-07-06 15:50:03 EET,2023-07-06,15:50:03,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/626104439498240,,https://www.national.ro/afaceri/europa-are-o-problema-cu-banii-fierbinti-798013.html,,,"Europa are o problemă cu ""banii fierbinți"" | Ziarul National",Banii fierbinți sunt cei care se mișcă rapid între țările de pe piețele financiare în căutarea obținerii beneficiilor maxime în ratele dobânzii pe termen scurt. Europa are o problemă cu această atracț,,,,0,-30
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61532,2023-07-06 15:20:02 EET,2023-07-06,15:20:02,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/626090216166329,,https://bityl.co/Jgxm,https://www.national.ro/economie/eliminarea-riscurilor-comerciale-cu-china-o-miscare-politica-sau-corporativa-798012.html,,"Eliminarea riscurilor comerciale cu China, o mișcare politică sau corporativă? | Ziarul National","Cancelarul german Olaf Scholz a provocat confuzie săptămâna trecută, când a declarat că depinde de companii să gestioneze ""de-riscurile"" din China. Corporațiile sunt asurzite de ani de zile",,,,0,-30
